latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,51.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),weather_code (wmo code),wind_speed_10m (km/h),wind_speed_100m (km/h)
2023-04-14T23:00,23.4,50,0.00,0.00,0.00,0.00,1,13.0,25.5
2023-04-15T00:00,20.9,52,0.00,0.00,0.00,0.00,1,10.4,26.6
2023-04-15T01:00,22.7,38,0.00,0.00,0.00,0.00,1,14.8,31.8
2023-04-15T02:00,21.7,43,0.00,0.00,0.00,0.00,1,17.1,33.2
2023-04-15T03:00,20.5,48,0.00,0.00,0.00,0.00,1,15.3,30.6
2023-04-15T04:00,19.2,53,0.00,0.00,0.00,0.00,1,11.7,25.7
2023-04-15T05:00,18.4,59,0.00,0.00,0.00,0.00,1,13.0,26.7
2023-04-15T06:00,17.8,71,0.00,0.00,0.00,0.00,2,13.1,26.5
2023-04-15T07:00,17.5,80,0.00,0.00,0.00,0.00,3,12.7,24.7
2023-04-15T08:00,17.1,88,0.00,0.00,0.00,0.00,2,12.4,24.4
2023-04-15T09:00,16.5,93,0.00,0.00,0.00,0.00,2,8.2,18.9
2023-04-15T10:00,15.8,96,0.00,0.00,0.00,0.00,1,9.2,18.5
2023-04-15T11:00,16.0,96,0.00,0.00,0.00,0.00,3,10.8,19.3
2023-04-15T12:00,18.0,87,0.00,0.00,0.00,0.00,1,6.0,10.5
2023-04-15T13:00,20.0,78,0.00,0.00,0.00,0.00,1,10.4,12.8
2023-04-15T14:00,20.7,76,0.00,0.00,0.00,0.00,0,11.0,13.0
2023-04-15T15:00,20.3,78,0.00,0.00,0.00,0.00,1,15.1,18.7
2023-04-15T16:00,19.8,78,0.00,0.00,0.00,0.00,3,18.4,23.1
2023-04-15T17:00,18.9,82,0.00,0.00,0.00,0.00,3,19.5,25.1
2023-04-15T18:00,18.5,83,0.00,0.00,0.00,0.00,3,17.8,22.4
2023-04-15T19:00,18.5,82,0.00,0.00,0.00,0.00,3,16.8,21.4
2023-04-15T20:00,18.1,84,0.00,0.00,0.00,0.00,2,12.0,15.8
2023-04-15T21:00,17.0,87,0.00,0.00,0.00,0.00,3,16.8,23.4
2023-04-15T22:00,15.3,94,0.40,0.40,0.00,0.00,51,13.3,19.4
2023-04-15T23:00,14.7,95,0.30,0.30,0.00,0.00,51,8.0,11.2
2023-04-16T00:00,15.4,96,3.60,3.60,0.00,0.00,63,5.1,10.0
2023-04-16T01:00,15.5,97,0.40,0.40,0.00,0.00,51,6.3,12.1
2023-04-16T02:00,15.0,98,0.20,0.20,0.00,0.00,51,6.6,11.6
2023-04-16T03:00,14.3,98,0.10,0.10,0.00,0.00,51,6.9,13.4
2023-04-16T04:00,13.6,99,0.00,0.00,0.00,0.00,3,6.1,10.5
2023-04-16T05:00,13.2,99,0.00,0.00,0.00,0.00,3,7.2,7.8
2023-04-16T06:00,13.0,99,0.00,0.00,0.00,0.00,3,5.1,6.4
2023-04-16T07:00,13.2,99,0.00,0.00,0.00,0.00,3,4.0,5.4
2023-04-16T08:00,13.6,99,0.00,0.00,0.00,0.00,3,3.7,5.9
2023-04-16T09:00,13.8,99,0.00,0.00,0.00,0.00,3,3.0,6.6
2023-04-16T10:00,14.0,99,0.00,0.00,0.00,0.00,3,0.7,1.3
2023-04-16T11:00,14.3,97,0.00,0.00,0.00,0.00,3,4.8,4.6
2023-04-16T12:00,15.3,93,0.00,0.00,0.00,0.00,3,2.9,6.8
2023-04-16T13:00,16.9,83,0.00,0.00,0.00,0.00,3,7.9,9.7
2023-04-16T14:00,18.1,77,0.00,0.00,0.00,0.00,3,6.1,6.8
2023-04-16T15:00,19.4,72,0.00,0.00,0.00,0.00,3,4.5,4.9
2023-04-16T16:00,20.7,66,0.00,0.00,0.00,0.00,3,3.3,4.0
2023-04-16T17:00,20.2,71,0.00,0.00,0.00,0.00,3,15.3,18.6
2023-04-16T18:00,19.2,73,0.00,0.00,0.00,0.00,1,17.7,22.5
2023-04-16T19:00,19.8,71,0.00,0.00,0.00,0.00,1,16.9,20.9
2023-04-16T20:00,19.1,75,0.00,0.00,0.00,0.00,1,16.8,20.9
2023-04-16T21:00,16.6,84,0.00,0.00,0.00,0.00,3,17.6,22.2
2023-04-16T22:00,14.7,90,0.00,0.00,0.00,0.00,3,15.9,21.4
2023-04-16T23:00,13.6,94,0.00,0.00,0.00,0.00,3,15.9,21.7
2023-04-17T00:00,13.2,98,0.00,0.00,0.00,0.00,3,15.0,24.0
2023-04-17T01:00,12.9,99,0.00,0.00,0.00,0.00,3,15.8,27.0
2023-04-17T02:00,12.5,98,0.00,0.00,0.00,0.00,3,17.6,29.0
2023-04-17T03:00,12.1,99,0.00,0.00,0.00,0.00,3,12.9,25.3
2023-04-17T04:00,11.9,98,0.00,0.00,0.00,0.00,3,11.9,21.1
2023-04-17T05:00,11.9,98,0.00,0.00,0.00,0.00,3,12.9,21.7
2023-04-17T06:00,11.9,97,0.10,0.10,0.00,0.00,51,11.9,20.7
2023-04-17T07:00,11.9,98,0.00,0.00,0.00,0.00,3,11.9,21.0
2023-04-17T08:00,11.9,98,0.00,0.00,0.00,0.00,3,12.4,20.5
2023-04-17T09:00,11.5,99,0.00,0.00,0.00,0.00,3,12.0,19.2
2023-04-17T10:00,11.4,99,0.00,0.00,0.00,0.00,3,11.9,18.4
2023-04-17T11:00,11.5,98,0.00,0.00,0.00,0.00,3,10.1,14.5
2023-04-17T12:00,11.9,99,0.30,0.30,0.00,0.00,51,6.2,8.7
2023-04-17T13:00,12.3,97,2.50,2.50,0.00,0.00,63,6.9,7.7
2023-04-17T14:00,12.6,96,0.00,0.00,0.00,0.00,3,4.0,4.7
2023-04-17T15:00,13.8,89,0.10,0.10,0.00,0.00,51,10.7,13.4
2023-04-17T16:00,15.5,80,0.10,0.10,0.00,0.00,51,19.0,24.4
2023-04-17T17:00,15.6,72,0.00,0.00,0.00,0.00,3,20.5,27.0
2023-04-17T18:00,17.1,58,0.00,0.00,0.00,0.00,0,16.8,21.5
2023-04-17T19:00,19.1,49,0.00,0.00,0.00,0.00,0,14.2,17.9
2023-04-17T20:00,19.6,39,0.00,0.00,0.00,0.00,0,24.5,32.0
2023-04-17T21:00,19.8,33,0.00,0.00,0.00,0.00,1,21.3,27.6
2023-04-17T22:00,18.0,37,0.00,0.00,0.00,0.00,0,24.1,34.6
2023-04-17T23:00,16.2,59,0.00,0.00,0.00,0.00,0,7.9,11.5
2023-04-18T00:00,14.8,41,0.00,0.00,0.00,0.00,1,16.1,27.5
2023-04-18T01:00,14.3,44,0.00,0.00,0.00,0.00,1,9.9,21.0
2023-04-18T02:00,13.6,46,0.00,0.00,0.00,0.00,1,16.5,30.5
2023-04-18T03:00,13.1,40,0.00,0.00,0.00,0.00,1,20.4,33.9
2023-04-18T04:00,12.4,41,0.00,0.00,0.00,0.00,0,21.9,36.4
2023-04-18T05:00,11.2,44,0.00,0.00,0.00,0.00,0,23.5,37.9
2023-04-18T06:00,10.2,47,0.00,0.00,0.00,0.00,0,18.3,31.5
2023-04-18T07:00,9.5,48,0.00,0.00,0.00,0.00,0,21.0,34.4
2023-04-18T08:00,8.9,51,0.00,0.00,0.00,0.00,0,17.5,29.5
2023-04-18T09:00,8.5,55,0.00,0.00,0.00,0.00,0,15.1,27.7
2023-04-18T10:00,8.5,54,0.00,0.00,0.00,0.00,0,20.4,33.8
2023-04-18T11:00,8.8,55,0.00,0.00,0.00,0.00,0,21.6,33.5
2023-04-18T12:00,10.7,45,0.00,0.00,0.00,0.00,1,18.3,26.1
2023-04-18T13:00,11.9,42,0.00,0.00,0.00,0.00,1,20.8,27.0
2023-04-18T14:00,12.9,44,0.10,0.10,0.00,0.00,51,30.0,39.3
2023-04-18T15:00,11.5,50,0.00,0.00,0.00,0.00,1,26.7,35.8
2023-04-18T16:00,13.2,42,0.00,0.00,0.00,0.00,1,32.7,43.1
2023-04-18T17:00,14.2,37,0.00,0.00,0.00,0.00,2,36.5,48.5
2023-04-18T18:00,14.1,36,0.00,0.00,0.00,0.00,2,32.3,43.3
2023-04-18T19:00,14.2,36,0.00,0.00,0.00,0.00,2,31.4,41.8
2023-04-18T20:00,13.0,38,0.00,0.00,0.00,0.00,0,23.8,31.1
2023-04-18T21:00,14.1,36,0.00,0.00,0.00,0.00,0,24.5,32.1
2023-04-18T22:00,13.0,38,0.00,0.00,0.00,0.00,0,26.0,35.6
2023-04-18T23:00,12.0,40,0.00,0.00,0.00,0.00,0,20.6,31.2
2023-04-19T00:00,9.1,44,0.00,0.00,0.00,0.00,1,17.3,27.9
2023-04-19T01:00,8.5,45,0.00,0.00,0.00,0.00,0,21.4,33.7
2023-04-19T02:00,7.6,48,0.00,0.00,0.00,0.00,0,19.6,32.2
2023-04-19T03:00,6.9,51,0.00,0.00,0.00,0.00,0,17.9,30.4
2023-04-19T04:00,6.5,52,0.00,0.00,0.00,0.00,0,16.8,28.1
2023-04-19T05:00,6.0,54,0.00,0.00,0.00,0.00,0,14.3,25.5
2023-04-19T06:00,5.5,57,0.00,0.00,0.00,0.00,0,7.1,16.8
2023-04-19T07:00,4.9,59,0.00,0.00,0.00,0.00,0,5.8,13.6
2023-04-19T08:00,4.7,65,0.00,0.00,0.00,0.00,0,7.1,15.9
2023-04-19T09:00,4.4,69,0.00,0.00,0.00,0.00,2,7.8,18.1
2023-04-19T10:00,4.1,72,0.00,0.00,0.00,0.00,0,7.3,18.2
2023-04-19T11:00,4.7,69,0.00,0.00,0.00,0.00,0,9.7,18.5
2023-04-19T12:00,7.3,57,0.00,0.00,0.00,0.00,2,13.7,19.9
2023-04-19T13:00,8.5,51,0.00,0.00,0.00,0.00,1,17.6,23.0
2023-04-19T14:00,9.6,46,0.00,0.00,0.00,0.00,2,22.6,28.7
2023-04-19T15:00,10.4,45,0.00,0.00,0.00,0.00,2,22.7,29.3
2023-04-19T16:00,12.0,41,0.00,0.00,0.00,0.00,3,24.1,31.2
2023-04-19T17:00,13.8,36,0.00,0.00,0.00,0.00,0,24.5,31.5
2023-04-19T18:00,15.1,34,0.00,0.00,0.00,0.00,0,21.2,27.2
2023-04-19T19:00,16.3,33,0.00,0.00,0.00,0.00,0,19.4,24.9
2023-04-19T20:00,16.8,33,0.00,0.00,0.00,0.00,1,19.6,25.0
2023-04-19T21:00,17.3,33,0.00,0.00,0.00,0.00,0,16.9,22.0
2023-04-19T22:00,17.2,33,0.00,0.00,0.00,0.00,0,14.1,19.1
2023-04-19T23:00,15.6,42,0.00,0.00,0.00,0.00,0,7.3,16.6
2023-04-20T00:00,12.5,46,0.00,0.00,0.00,0.00,0,12.4,16.2
2023-04-20T01:00,11.2,57,0.00,0.00,0.00,0.00,0,11.6,22.1
2023-04-20T02:00,10.2,61,0.00,0.00,0.00,0.00,0,9.1,22.9
2023-04-20T03:00,8.8,72,0.00,0.00,0.00,0.00,0,7.4,18.1
2023-04-20T04:00,7.9,75,0.00,0.00,0.00,0.00,1,7.2,17.9
2023-04-20T05:00,7.7,79,0.00,0.00,0.00,0.00,1,6.8,15.9
2023-04-20T06:00,7.6,78,0.00,0.00,0.00,0.00,1,11.3,21.8
2023-04-20T07:00,7.4,77,0.00,0.00,0.00,0.00,2,11.4,21.1
2023-04-20T08:00,6.3,80,0.00,0.00,0.00,0.00,1,11.2,21.9
2023-04-20T09:00,5.8,83,0.00,0.00,0.00,0.00,1,9.0,18.2
2023-04-20T10:00,5.6,80,0.00,0.00,0.00,0.00,0,8.9,16.8
2023-04-20T11:00,5.8,78,0.00,0.00,0.00,0.00,0,10.8,16.3
2023-04-20T12:00,7.9,70,0.00,0.00,0.00,0.00,1,9.5,11.8
2023-04-20T13:00,9.3,61,0.00,0.00,0.00,0.00,2,8.9,11.0
2023-04-20T14:00,10.5,54,0.00,0.00,0.00,0.00,1,10.4,12.7
2023-04-20T15:00,12.0,49,0.00,0.00,0.00,0.00,1,8.4,10.0
2023-04-20T16:00,13.2,47,0.00,0.00,0.00,0.00,1,4.6,5.4
2023-04-20T17:00,15.1,44,0.00,0.00,0.00,0.00,0,4.2,4.8
2023-04-20T18:00,15.7,46,0.00,0.00,0.00,0.00,0,10.2,11.8
2023-04-20T19:00,15.3,49,0.00,0.00,0.00,0.00,0,15.1,18.1
2023-04-20T20:00,15.1,47,0.00,0.00,0.00,0.00,0,14.9,17.9
2023-04-20T21:00,14.5,48,0.00,0.00,0.00,0.00,0,16.2,20.1
2023-04-20T22:00,13.0,52,0.00,0.00,0.00,0.00,0,16.0,20.7
2023-04-20T23:00,11.4,61,0.00,0.00,0.00,0.00,0,13.6,20.3
2023-04-21T00:00,10.3,69,0.00,0.00,0.00,0.00,0,10.8,19.6
2023-04-21T01:00,9.9,72,0.00,0.00,0.00,0.00,0,7.0,15.8
2023-04-21T02:00,9.5,77,0.00,0.00,0.00,0.00,1,6.5,15.8
2023-04-21T03:00,9.3,83,0.00,0.00,0.00,0.00,2,5.2,14.5
2023-04-21T04:00,9.4,87,0.00,0.00,0.00,0.00,2,4.8,9.7
2023-04-21T05:00,9.6,86,0.00,0.00,0.00,0.00,2,3.9,9.2
2023-04-21T06:00,9.0,90,0.00,0.00,0.00,0.00,0,4.7,7.6
2023-04-21T07:00,9.9,85,0.00,0.00,0.00,0.00,0,3.2,7.2
2023-04-21T08:00,8.1,92,0.00,0.00,0.00,0.00,0,4.1,3.3
2023-04-21T09:00,7.9,94,0.00,0.00,0.00,0.00,0,5.6,8.8
2023-04-21T10:00,7.9,91,0.00,0.00,0.00,0.00,0,6.3,13.0
2023-04-21T11:00,8.8,85,0.00,0.00,0.00,0.00,0,9.8,16.9
2023-04-21T12:00,11.1,74,0.00,0.00,0.00,0.00,0,9.3,16.5
2023-04-21T13:00,13.5,60,0.00,0.00,0.00,0.00,1,10.0,12.5
2023-04-21T14:00,15.7,55,0.00,0.00,0.00,0.00,0,11.6,14.2
2023-04-21T15:00,17.5,52,0.00,0.00,0.00,0.00,0,14.3,17.4
2023-04-21T16:00,18.6,50,0.00,0.00,0.00,0.00,0,16.8,20.3
2023-04-21T17:00,18.8,50,0.00,0.00,0.00,0.00,0,19.7,24.1
2023-04-21T18:00,18.5,51,0.00,0.00,0.00,0.00,0,22.5,28.0
2023-04-21T19:00,17.9,54,0.00,0.00,0.00,0.00,0,23.9,30.0
2023-04-21T20:00,17.1,59,0.00,0.00,0.00,0.00,0,21.7,27.4
2023-04-21T21:00,16.6,63,0.00,0.00,0.00,0.00,0,20.8,26.4
2023-04-21T22:00,15.5,68,0.00,0.00,0.00,0.00,1,19.5,25.4
2023-04-21T23:00,14.0,74,0.00,0.00,0.00,0.00,1,16.0,21.7
2023-04-22T00:00,12.1,82,0.00,0.00,0.00,0.00,1,14.9,25.1
2023-04-22T01:00,11.4,85,0.00,0.00,0.00,0.00,1,16.3,25.5
2023-04-22T02:00,10.7,89,0.00,0.00,0.00,0.00,1,14.1,24.8
2023-04-22T03:00,10.3,90,0.00,0.00,0.00,0.00,1,12.3,22.9
2023-04-22T04:00,9.9,93,0.00,0.00,0.00,0.00,1,11.1,21.4
2023-04-22T05:00,9.7,95,0.00,0.00,0.00,0.00,1,10.7,20.6
2023-04-22T06:00,9.7,96,0.00,0.00,0.00,0.00,1,12.4,22.7
2023-04-22T07:00,9.7,97,0.00,0.00,0.00,0.00,1,12.3,22.6
2023-04-22T08:00,9.7,98,0.00,0.00,0.00,0.00,1,11.6,21.9
2023-04-22T09:00,9.9,98,0.00,0.00,0.00,0.00,3,11.1,20.2
2023-04-22T10:00,10.2,97,0.00,0.00,0.00,0.00,1,11.4,20.2
2023-04-22T11:00,10.5,96,0.00,0.00,0.00,0.00,1,13.2,20.8
2023-04-22T12:00,10.9,88,0.00,0.00,0.00,0.00,2,15.8,21.1
2023-04-22T13:00,13.6,79,0.00,0.00,0.00,0.00,1,13.9,17.8
2023-04-22T14:00,16.3,73,0.00,0.00,0.00,0.00,1,14.2,18.5
2023-04-22T15:00,19.5,67,0.00,0.00,0.00,0.00,3,17.4,22.0
2023-04-22T16:00,19.2,72,0.00,0.00,0.00,0.00,2,23.9,30.5
2023-04-22T17:00,19.2,71,0.00,0.00,0.00,0.00,1,25.7,33.7
2023-04-22T18:00,18.6,72,0.00,0.00,0.00,0.00,2,28.4,37.6
2023-04-22T19:00,18.6,72,0.00,0.00,0.00,0.00,2,27.0,35.4
2023-04-22T20:00,18.2,74,0.00,0.00,0.00,0.00,1,26.8,36.0
2023-04-22T21:00,17.3,76,1.00,1.00,0.00,0.00,55,27.8,39.0
2023-04-22T22:00,15.2,88,1.90,1.90,0.00,0.00,61,25.3,40.6
2023-04-22T23:00,14.9,92,4.50,4.50,0.00,0.00,63,30.5,47.7
2023-04-23T00:00,14.1,87,0.00,0.00,0.00,0.00,3,6.9,12.4
2023-04-23T01:00,14.2,89,2.30,2.30,0.00,0.00,61,16.7,29.2
2023-04-23T02:00,14.3,91,3.30,3.30,0.00,0.00,63,22.8,40.5
2023-04-23T03:00,13.6,95,2.70,2.70,0.00,0.00,63,13.7,23.9
2023-04-23T04:00,13.2,96,2.50,2.50,0.00,0.00,63,10.8,17.8
2023-04-23T05:00,13.3,96,3.00,3.00,0.00,0.00,63,14.7,26.0
2023-04-23T06:00,13.1,96,1.60,1.60,0.00,0.00,61,14.1,25.4
2023-04-23T07:00,12.7,97,1.00,1.00,0.00,0.00,55,17.3,29.3
2023-04-23T08:00,12.3,97,1.30,1.30,0.00,0.00,61,17.1,30.4
2023-04-23T09:00,12.4,98,0.80,0.80,0.00,0.00,53,15.5,27.6
2023-04-23T10:00,12.6,97,1.30,1.30,0.00,0.00,61,10.5,19.9
2023-04-23T11:00,13.0,96,2.00,2.00,0.00,0.00,61,3.7,9.8
2023-04-23T12:00,13.3,94,1.10,1.10,0.00,0.00,55,7.6,15.1
2023-04-23T13:00,13.3,96,2.60,2.60,0.00,0.00,63,9.3,15.6
2023-04-23T14:00,13.5,95,0.80,0.80,0.00,0.00,53,13.6,18.1
2023-04-23T15:00,13.4,92,0.20,0.20,0.00,0.00,51,11.3,15.3
2023-04-23T16:00,14.9,81,0.10,0.10,0.00,0.00,51,16.6,21.7
2023-04-23T17:00,16.6,66,0.10,0.10,0.00,0.00,51,16.9,21.1
2023-04-23T18:00,17.8,53,0.00,0.00,0.00,0.00,0,19.1,24.3
2023-04-23T19:00,18.6,49,0.00,0.00,0.00,0.00,0,18.3,23.2
2023-04-23T20:00,19.0,43,0.00,0.00,0.00,0.00,1,15.3,19.2
2023-04-23T21:00,18.9,36,0.00,0.00,0.00,0.00,2,17.2,21.9
2023-04-23T22:00,18.0,37,0.00,0.00,0.00,0.00,2,20.6,29.2
2023-04-23T23:00,16.5,40,0.00,0.00,0.00,0.00,0,20.3,32.1
2023-04-24T00:00,14.3,49,0.00,0.00,0.00,0.00,0,5.8,14.3
2023-04-24T01:00,11.4,68,0.00,0.00,0.00,0.00,1,9.0,14.8
2023-04-24T02:00,12.1,52,0.00,0.00,0.00,0.00,0,13.9,27.4
2023-04-24T03:00,11.0,57,0.00,0.00,0.00,0.00,0,16.6,29.6
2023-04-24T04:00,9.8,66,0.00,0.00,0.00,0.00,0,14.0,26.0
2023-04-24T05:00,8.7,72,0.00,0.00,0.00,0.00,1,12.3,23.8
2023-04-24T06:00,8.4,75,0.00,0.00,0.00,0.00,0,13.8,23.2
2023-04-24T07:00,7.9,77,0.00,0.00,0.00,0.00,0,11.5,20.4
2023-04-24T08:00,7.2,78,0.00,0.00,0.00,0.00,0,12.3,22.9
2023-04-24T09:00,6.6,75,0.00,0.00,0.00,0.00,0,10.9,21.9
2023-04-24T10:00,6.1,76,0.00,0.00,0.00,0.00,0,10.2,22.2
2023-04-24T11:00,6.7,73,0.00,0.00,0.00,0.00,0,11.4,20.9
2023-04-24T12:00,8.4,67,0.00,0.00,0.00,0.00,2,9.4,12.7
2023-04-24T13:00,9.6,60,0.00,0.00,0.00,0.00,0,9.9,12.7
2023-04-24T14:00,11.1,55,0.00,0.00,0.00,0.00,0,7.1,8.9
2023-04-24T15:00,12.7,46,0.00,0.00,0.00,0.00,2,9.0,11.3
2023-04-24T16:00,14.2,39,0.00,0.00,0.00,0.00,1,12.2,14.7
2023-04-24T17:00,15.3,34,0.00,0.00,0.00,0.00,2,13.6,16.5
2023-04-24T18:00,16.0,31,0.00,0.00,0.00,0.00,1,14.8,17.7
2023-04-24T19:00,16.0,30,0.00,0.00,0.00,0.00,0,19.1,23.3
2023-04-24T20:00,16.0,28,0.00,0.00,0.00,0.00,0,18.7,23.5
2023-04-24T21:00,15.6,26,0.00,0.00,0.00,0.00,2,15.8,20.0
2023-04-24T22:00,14.6,31,0.00,0.00,0.00,0.00,2,14.5,18.7
2023-04-24T23:00,13.4,35,0.00,0.00,0.00,0.00,2,13.0,20.2
2023-04-25T00:00,11.3,56,0.00,0.00,0.00,0.00,0,4.5,8.7
2023-04-25T01:00,11.5,64,0.00,0.00,0.00,0.00,0,4.4,4.0
2023-04-25T02:00,8.4,79,0.00,0.00,0.00,0.00,0,6.5,7.6
2023-04-25T03:00,8.5,68,0.00,0.00,0.00,0.00,0,8.3,21.7
2023-04-25T04:00,8.5,62,0.00,0.00,0.00,0.00,0,10.1,23.2
2023-04-25T05:00,7.6,69,0.00,0.00,0.00,0.00,1,7.1,19.2
2023-04-25T06:00,6.8,77,0.00,0.00,0.00,0.00,1,7.1,18.5
2023-04-25T07:00,6.7,79,0.00,0.00,0.00,0.00,1,8.7,20.8
2023-04-25T08:00,6.3,78,0.00,0.00,0.00,0.00,0,12.0,24.5
2023-04-25T09:00,5.8,80,0.00,0.00,0.00,0.00,0,12.0,24.2
2023-04-25T10:00,5.3,85,0.00,0.00,0.00,0.00,0,9.9,21.6
2023-04-25T11:00,5.9,81,0.00,0.00,0.00,0.00,0,10.6,20.2
2023-04-25T12:00,8.3,72,0.00,0.00,0.00,0.00,0,12.1,16.3
2023-04-25T13:00,10.0,61,0.00,0.00,0.00,0.00,0,10.7,13.2
2023-04-25T14:00,11.3,52,0.10,0.10,0.00,0.00,51,4.0,5.2
2023-04-25T15:00,11.9,48,0.10,0.10,0.00,0.00,51,5.9,7.3
2023-04-25T16:00,12.7,46,0.00,0.00,0.00,0.00,1,7.6,9.5
2023-04-25T17:00,13.4,41,0.10,0.10,0.00,0.00,51,8.2,10.0
2023-04-25T18:00,14.2,38,0.00,0.00,0.00,0.00,2,10.1,12.6
2023-04-25T19:00,14.8,35,0.00,0.00,0.00,0.00,2,12.4,14.9
2023-04-25T20:00,15.0,32,0.00,0.00,0.00,0.00,2,12.8,15.4
2023-04-25T21:00,14.6,29,0.00,0.00,0.00,0.00,1,13.2,16.1
2023-04-25T22:00,14.5,29,0.00,0.00,0.00,0.00,1,12.0,14.8
2023-04-25T23:00,13.1,45,0.00,0.00,0.00,0.00,1,4.7,10.7
2023-04-26T00:00,11.6,55,0.00,0.00,0.00,0.00,1,5.2,6.1
2023-04-26T01:00,8.9,71,0.00,0.00,0.00,0.00,1,9.3,12.6
2023-04-26T02:00,8.0,71,0.00,0.00,0.00,0.00,0,9.4,16.6
2023-04-26T03:00,8.1,66,0.00,0.00,0.00,0.00,0,8.4,22.0
2023-04-26T04:00,7.4,65,0.00,0.00,0.00,0.00,0,8.3,21.3
2023-04-26T05:00,6.4,75,0.00,0.00,0.00,0.00,0,6.8,17.9
2023-04-26T06:00,6.1,79,0.00,0.00,0.00,0.00,0,7.2,17.4
2023-04-26T07:00,6.1,84,0.00,0.00,0.00,0.00,0,7.2,17.7
2023-04-26T08:00,6.0,87,0.00,0.00,0.00,0.00,2,7.3,18.1
2023-04-26T09:00,6.2,87,0.00,0.00,0.00,0.00,2,7.6,19.4
2023-04-26T10:00,5.9,89,0.00,0.00,0.00,0.00,2,6.1,16.6
2023-04-26T11:00,7.4,84,0.00,0.00,0.00,0.00,2,7.1,15.0
2023-04-26T12:00,8.8,74,0.00,0.00,0.00,0.00,2,5.2,7.1
2023-04-26T13:00,10.1,71,0.00,0.00,0.00,0.00,2,2.4,3.1
2023-04-26T14:00,11.9,63,0.00,0.00,0.00,0.00,2,2.7,3.3
2023-04-26T15:00,13.5,50,0.00,0.00,0.00,0.00,2,7.3,8.3
2023-04-26T16:00,13.7,50,0.00,0.00,0.00,0.00,2,14.3,16.9
2023-04-26T17:00,12.5,59,0.50,0.50,0.00,0.00,53,15.0,18.9
2023-04-26T18:00,11.7,62,0.20,0.20,0.00,0.00,51,12.6,15.9
2023-04-26T19:00,12.3,61,0.20,0.20,0.00,0.00,51,14.2,17.5
2023-04-26T20:00,12.9,58,0.00,0.00,0.00,0.00,0,18.8,23.9
2023-04-26T21:00,12.7,63,0.00,0.00,0.00,0.00,0,22.1,28.7
2023-04-26T22:00,11.9,71,0.00,0.00,0.00,0.00,1,20.3,27.2
2023-04-26T23:00,11.2,77,0.00,0.00,0.00,0.00,0,15.6,21.7
2023-04-27T00:00,10.4,84,0.00,0.00,0.00,0.00,3,9.8,17.3
2023-04-27T01:00,10.7,83,0.00,0.00,0.00,0.00,1,10.5,16.7
2023-04-27T02:00,9.5,91,0.00,0.00,0.00,0.00,0,7.9,18.6
2023-04-27T03:00,8.8,92,0.00,0.00,0.00,0.00,0,6.8,17.4
2023-04-27T04:00,7.7,93,0.00,0.00,0.00,0.00,2,8.2,11.6
2023-04-27T05:00,7.5,95,0.00,0.00,0.00,0.00,0,7.7,9.8
2023-04-27T06:00,7.1,96,0.00,0.00,0.00,0.00,0,8.4,11.4
2023-04-27T07:00,7.4,97,0.00,0.00,0.00,0.00,1,8.0,13.2
2023-04-27T08:00,8.0,97,0.00,0.00,0.00,0.00,0,7.4,15.0
2023-04-27T09:00,7.5,97,0.00,0.00,0.00,0.00,2,7.9,17.2
2023-04-27T10:00,9.1,94,0.00,0.00,0.00,0.00,0,7.8,18.4
2023-04-27T11:00,9.6,93,0.00,0.00,0.00,0.00,1,6.9,15.8
2023-04-27T12:00,10.2,92,0.10,0.10,0.00,0.00,51,3.3,4.3
2023-04-27T13:00,11.9,78,0.20,0.20,0.00,0.00,51,7.7,9.5
2023-04-27T14:00,12.2,71,0.10,0.10,0.00,0.00,51,7.6,9.4
2023-04-27T15:00,12.7,68,0.00,0.00,0.00,0.00,1,9.4,11.2
2023-04-27T16:00,13.1,64,0.00,0.00,0.00,0.00,3,9.0,10.7
2023-04-27T17:00,13.0,66,0.00,0.00,0.00,0.00,3,13.0,15.6
2023-04-27T18:00,12.5,74,0.10,0.10,0.00,0.00,51,14.8,18.8
2023-04-27T19:00,12.9,75,0.10,0.10,0.00,0.00,51,16.1,20.5
2023-04-27T20:00,13.3,67,0.10,0.10,0.00,0.00,51,16.8,21.0
2023-04-27T21:00,13.0,68,0.00,0.00,0.00,0.00,1,15.3,19.2
2023-04-27T22:00,12.5,73,0.00,0.00,0.00,0.00,1,14.2,17.9
2023-04-27T23:00,11.5,79,0.00,0.00,0.00,0.00,2,14.5,19.4
2023-04-28T00:00,10.4,84,0.00,0.00,0.00,0.00,1,13.3,20.2
2023-04-28T01:00,9.5,89,0.00,0.00,0.00,0.00,0,9.7,20.3
2023-04-28T02:00,8.9,90,0.00,0.00,0.00,0.00,1,8.7,20.5
2023-04-28T03:00,8.4,92,0.00,0.00,0.00,0.00,1,7.0,17.8
2023-04-28T04:00,7.3,95,0.00,0.00,0.00,0.00,0,7.2,15.0
2023-04-28T05:00,6.6,96,0.00,0.00,0.00,0.00,1,9.0,14.7
2023-04-28T06:00,7.5,96,0.00,0.00,0.00,0.00,1,5.8,14.2
2023-04-28T07:00,7.4,95,0.00,0.00,0.00,0.00,1,5.5,13.3
2023-04-28T08:00,7.2,97,0.00,0.00,0.00,0.00,1,6.3,15.5
